MFL_Code,Facility_Name,County,SubCounty,Owner,Latitude,Longitude
16068,Nambuku Model Health Centre,Busia,Samia,Ministry of Health,0.3183,34.1104
12911,Dandora (EDARP) Clinic,Nairobi,Embakasi West,Kenya Episcopal Conference-Catholic Secretariat,-1.2573,36.8961
12523,Migwani Sub-District Hospital,Kitui,Mwingi West,Ministry of Health,-1.0955,38.0193
14869,Kimanjo Dispensary,Laikipia,Laikipia North,Ministry of Health,0.4744,37.013
16145,St Pius Musoli Health Centre,Kakamega,Ikolomani,Other Faith Based,0.205,34.6646
21943,Kitabisi Dispensary,Bungoma,Bumula,Ministry of Health,None,None
18752,Mitume Dispensary,Trans Nzoia,Saboti,Local Authority,1.015835,35.003314
13015,Kayole Health Centre,Nairobi,Embakasi Central,Local Authority,-1.2641,36.9187
20408,INTERNATIONAL MEDICAL CORPS TEKELEZA DICE KISII,Kisii,Kitutu Chache South,Non-Governmental Organizations,-0.658,34.7723
21035,Apatit Dispensary,Busia,Teso South,Ministry of Health,None,None
10189,GK Prison Dispensary Laikipia,Laikipia,Nyahururu,Ministry of Health,0.0169,37.0641
17576,St Joseph Brothers,Nyeri,Kieni West,Kenya Episcopal Conference-Catholic Secretariat,-0.3177,36.9132
15222,Morijo Loita Health Centre,Narok,Narok South,Ministry of Health,-0.918432,35.299013
13711,Kogweno Oriang' Dispensary,Homa Bay,Rachuonyo North,Ministry of Health,-0.3915,34.6309
21059,Namusala Dispensary,Busia,Butula,Ministry of Health,None,None
10603,Kikuyu (PCEA) Hospital,Kiambu,Kikuyu,Other Faith Based,-1.2653,36.6696
15659,St Monica Medical Clinic (Dundori),Nakuru,Nakuru North,Private Practice - Nurse / Midwife,-0.2816,36.1655
15464,Plateau Hospital,Uasin Gishu,Ainabkoi,Other Faith Based,0.4251,35.3903
11624,Mivumoni (Catholic) Dispensary,Kwale,Msambweni,Kenya Episcopal Conference - Catholic Secretariat,-3.968514,39.54447
19740,Kasarani Dispensary (Malewa West),Nakuru,Gilgil,Ministry of Health,-0.283028,36.075022
14581,Isinet Health Centre,Kajiado,Loitokitok,Ministry of Health,-2.7406,37.5042
14979,Kolowa Health Centre,Baringo,East Pokot,Ministry of Health,1.2162,35.7587
21369,Kapokor Dispensary,Turkana,Turkana Central,Ministry of Health,3.5517427,35.8256678
18396,Barding Dispensary,Siaya,Alego Usonga,Ministry of Health,0.0128,34.3274
16771,Ndisi Dispensary,Homa Bay,Ndhiwa,Ministry of Health,-0.6806,34.3475
15982,Lyanaginga Health Centre,Vihiga,Vihiga,Ministry of Health,0.0165,34.6593
13790,Matongo Dispensary,Kisii,Kitutu Chache South,Ministry of Health,-0.4408,35.0211
23887,Kibunga Sub-District Hospital,Tharaka-Nithi,Tharaka South,Ministry of Health,-0.0755,37.9072
14485,Ewaso Ngiro Health Centre,Narok,Narok South,Other Faith Based,-1.1592,35.7544
13496,Bar Agulu Dispensary,Siaya,Alego Usonga,Ministry of Health,0.0421,34.3338
18875,Hope World Wide Nakuru,Nakuru,Nakuru East,Other Faith Based,-0.3001,36.0752
22392,Tumaini DISC Clinic,Siaya,Ugunja,Non-Governmental Organizations,0.1789,34.2976
13977,Olps Clinic,Kisumu,Kisumu East,Kenya Episcopal Conference-Catholic Secretariat,-0.0782,34.7936
13006,Kariobangi Health Centre,Nairobi,Embakasi North,Local Authority,-1.2517,36.8798
12240,Kathyaka Dispensary,Makueni,Kibwezi West,Ministry of Health,-1.801198,37.708151
23414,Kware Dispensary,Nairobi,Embakasi South,Ministry of Health,-1.311,36.8873
10481,Karangatha Health Centre,Nyandarua,Kinangop,Ministry of Health,-0.8024,36.6373
11464,Kibandaongo Dispensary,Kwale,Kinango,Ministry of Health,-3.968514,39.54447
13815,Misori Dispensary,Siaya,Rarieda,Ministry of Health,-0.3186,34.278
20242,Unga Dispensary,Homa Bay,Ndhiwa,Ministry of Health,-0.7598,34.4134
21802,KANCO DIC Kakamega,Kakamega,Lurambi,Non-Governmental Organizations,None,None
14133,Sumba Community Dispensary,Siaya,Alego Usonga,Ministry of Health,0.0856,34.0934
13991,Oresi Sub County Hospital,Kisii,Kitutu Chache South,Ministry of Health,-0.6771,34.7777
17245,Okook Dispensary,Busia,Teso South,Ministry of Health,0.4608,34.1073
13153,Pstc Health Centre,Nairobi,Kasarani,Ministry of Health,-1.2809,36.8261
18446,Nyanturago Health Centre,Nyamira,Nyamira,Ministry of Health,-0.560304,34.927533
15966,Lukhome Dispensary (Kabuchai),Bungoma,Kabuchai,Ministry of Health,0.578148,34.559255
13513,Boro Dispensary,Siaya,Alego Usonga,Ministry of Health,0.0884,34.2342
15767,Wama Nursing Home,Kajiado,Kajiado North,Private Enterprise (Institution),-1.558724,36.478973
13471,Akala Health Centre,Siaya,Gem,Ministry of Health,0.0596,34.4214
14055,Ritumbe Health Centre,Kisii,Bobasi,Kenya Episcopal Conference-Catholic Secretariat,-0.675747,34.771766
10197,Gaciongo Dispensary (Kirinyaga),Kirinyaga,Kirinyaga East,Ministry of Health,-0.566715,37.320265
11661,Mt Harmony Clinic,Kilifi,Kilifi South,Private Enterprise (Institution),-3.968514,39.54447
17039,Ombo Kowiti Dispensary,Migori,Uriri,Community Development Fund,-0.9149,34.4141
15980,Lwandanyi Dispensary,Bungoma,Sirisia,Ministry of Health,0.578148,34.559255
10485,Karatina District Hospital,Nyeri,Mathira East,Ministry of Health,-0.4759,37.1301
14295,Chebilat Dispensary,Bomet,Sotik,Ministry of Health,-0.918432,35.299013
16103,Serem Health Centre,Vihiga,Hamisi,Ministry of Health,0.0801,34.8528
11498,Kombeni Dispensary,Kilifi,Rabai,Ministry of Health,-3.968514,39.54447
14078,Shirikisho Health Centre,Homa Bay,Rachuonyo South,Other Faith Based,-0.5119,34.7316
11444,Junju Dispensary,Kilifi,Kilifi South,Ministry of Health,-3.8298,39.7613
11473,Kilibasi Dispensary,Kwale,Kinango,Ministry of Health,-3.9714,38.956
14523,GK Prisons Dispensary,Narok,Narok North,Ministry of Health,-1.07772,35.8397
10158,Ebenezer Medical Clinic (Lari),Kiambu,Lari,Private Practice - Nurse / Midwife,-1.0401,36.6384
12411,Kyawalia Dispensary,Machakos,Kalama,Ministry of Health,-1.6312,37.2554
12837,Vyulya Dispensary,Machakos,Mwala,Ministry of Health,-1.398,37.4199
29101,Mwiki Health Centre ,Nairobi,Kasarani,Ministry of Health,-1.2312768,36.93021932
14076,Sengera Health Centre (Gucha),Kisii,Bomachoge Chache,Kenya Episcopal Conference-Catholic Secretariat,-0.8648,34.7203
10571,Kibirigwi Health Centre,Kirinyaga,Kirinyaga West,Ministry of Health,-0.566715,37.320265
15627,St Antony's Abossi Health Centre,Narok,Transmara East,Kenya Episcopal Conference-Catholic Secretariat,-0.9369,35.0718
11816,St Hillarias Medical Clinic,Mombasa,Changamwe,Private Enterprise (Institution),-4.0352,39.6208
10360,Itiati Dispensary,Nyeri,Mathira West,Ministry of Health,-0.4262,36.9347
10832,Ndemi Health Centre,Nyandarua,Kipipiri,Ministry of Health,-0.32863,36.41833
12394,Kwa Mutonga Health Centre,Kitui,Kitui West,Ministry of Health,-1.29756,37.85612
13161,Nairobi Remand Prison Health Centre,Nairobi,Starehe,Other Public Institution,-1.3036,36.8373
16048,Murudef Dispensary,Kakamega,Ikolomani,Private Enterprise (Institution),0.281349,34.751401
18519,Mulot  Health Centre,Bomet,Bomet East,Ministry of Health,-0.9262,35.4149
13052,Lower Kabete Dispensary,Nairobi,Westlands,Ministry of Health,-1.24003,36.74591
11533,Madogo Health Centre,Tana River,Bura,Ministry of Health,-0.4727,39.6073
12215,Katangi Health Centre,Machakos,Yatta,Ministry of Health,-1.4114,37.6985
10530,Kiamabara Dispensary,Nyeri,Mathira East,Ministry of Health,-0.5178,37.1137
17297,Mabole Health Centre,Kakamega,Butere,Ministry of Health,0.1859,34.5063
16547,Kinondo Kwetu Dispensary,Kwale,Msambweni,Community,-4.3756,39.5272
16277,Ondong Dispensary,Migori,Suna East,Ministry of Health,-1.09443,34.52534
12237,Kathukini Dispensary,Machakos,Masinga,Ministry of Health,-0.9908,37.4115
16484,Imalaba Dispensary,Kakamega,Ikolomani,Ministry of Health,0.281349,34.751401
16455,Joint Partner Medical Clinic,Vihiga,Hamisi,Private Practice - Nurse / Midwife,0.095981,34.739828
24875,Ng'oli Community,Bungoma,Bumula,Ministry of Health,None,None
13608,Homa Bay County Teaching and Referral Hospital,Homa Bay,Homa Bay Town,Ministry of Health,-0.5333,34.4612
13335,Mandera Central Sub county Hospital,Mandera,Mandera South,Ministry of Health,2.80995,40.93287
13589,Got Kojowi Health Centre,Homa Bay,Ndhiwa,Ministry of Health,-0.7415,34.2654
13832,Muhoroni Sugar Company (Musco) Dispensary,Kisumu,Muhoroni,Company Medical Service,-0.15182,35.18489
11635,Mlanjo Dispensary,Tana River,Bura,Ministry of Health,-2.2950236,38.80308958
15799,Amukura Mission Health Centre,Busia,Teso South,Kenya Episcopal Conference-Catholic Secretariat,0.572,34.2727
